tick,state,x,y,vy,hp,lives,bombs,bossX,bossY,bossHp,stage,action,warning,exposure,heat,hostiles,bullets,parts,target,reason
441,BOSS_FIGHT,9894.0,360.0,-7.6,64,3,3,9882.0,320.0,4699,1,COOLING,0,0,0,0,0,armor-plate:225:9884:367:62:91|heat-vent:100:10060:406:54:63|core:4699:9956:382:96:82,armor-plate,damage:aim:armor-plate
480,BOSS_FIGHT,9749.0,394.0,-10.0,64,3,3,9882.0,320.0,4699,1,COOLING,0,0,0,0,0,armor-plate:225:9884:367:62:91|heat-vent:100:10060:406:54:63|core:4699:9956:382:96:82,armor-plate,aim:armor-plate
600,BOSS_FIGHT,9744.0,365.0,7.4,64,3,3,9882.0,320.0,4654,1,COOLING,0,0,0,0,0,armor-plate:100:9884:367:62:91|heat-vent:100:10060:406:54:63|core:4654:9956:382:96:82,armor-plate,aim:armor-plate
709,BOSS_FIGHT,9851.0,450.0,0.0,46,3,3,9882.0,320.0,4603,1,COOLING,0,0,0,0,0,armor-plate:0:9884:367:62:91|heat-vent:100:10060:406:54:63|core:4603:9956:382:96:82,heat-vent,damage:aim:heat-vent
720,BOSS_FIGHT,9901.0,450.0,0.0,46,3,3,9882.0,320.0,4588,1,COOLING,0,0,0,0,0,armor-plate:0:9884:367:62:91|heat-vent:100:10060:406:54:63|core:4588:9956:382:96:82,heat-vent,aim:heat-vent
750,BOSS_FIGHT,10036.0,450.0,0.0,46,3,3,9882.0,320.0,4493,1,DRILL_CHARGE,80,0,7,0,0,armor-plate:0:10058:367:62:91|heat-vent:93:9890:406:54:63|core:4493:9956:382:96:82,heat-vent,aim:heat-vent
840,BOSS_FIGHT,9776.0,450.0,0.0,46,3,3,9994.0,320.0,4318,1,DRILL_CHARGE,0,0,22,0,0,armor-plate:0:10170:367:62:91|heat-vent:78:10002:406:54:63|core:4318:10068:382:96:82,heat-vent,aim:heat-vent
857,BOSS_FIGHT,9776.0,450.0,0.0,46,3,3,10247.0,320.0,4318,1,COOLING,0,0,0,0,0,armor-plate:0:10423:367:62:91|heat-vent:100:10255:406:54:63|core:4318:10321:382:96:82,heat-vent,evade:DRILL_CHARGE
960,BOSS_FIGHT,10101.0,450.0,0.0,46,3,3,10247.0,320.0,4078,1,COOLING,0,0,24,0,0,armor-plate:0:10423:367:62:91|heat-vent:76:10255:406:54:63|core:4078:10321:382:96:82,heat-vent,aim:heat-vent
978,BOSS_FIGHT,10101.0,450.0,0.0,46,3,3,10247.0,320.0,4038,1,MAGMA_MORTAR,100,0,3,0,0,armor-plate:0:10423:367:62:91|heat-vent:97:10255:406:54:63|core:4038:10321:382:96:82,heat-vent,aim:heat-vent
1080,BOSS_FIGHT,10146.0,450.0,0.0,46,3,3,10247.0,320.0,3758,1,MAGMA_MORTAR,5,0,30,0,0,armor-plate:0:10423:367:62:91|heat-vent:70:10255:406:54:63|core:3758:10321:382:96:82,heat-vent,evade:MAGMA_MORTAR
1145,BOSS_FIGHT,10146.0,450.0,0.0,46,3,3,10247.0,320.0,3638,1,COOLING,0,0,42,0,0,armor-plate:0:10423:367:62:91|heat-vent:58:10255:406:54:63|core:3638:10321:382:96:82,heat-vent,evade:MAGMA_MORTAR
1200,BOSS_FIGHT,10111.0,450.0,0.0,46,3,3,10247.0,320.0,3638,1,COOLING,0,0,42,0,0,armor-plate:0:10423:367:62:91|heat-vent:58:10255:406:54:63|core:3638:10321:382:96:82,heat-vent,aim:heat-vent
1320,BOSS_FIGHT,10111.0,450.0,0.0,46,3,3,10247.0,320.0,3638,1,COOLING,0,0,17,0,0,armor-plate:0:10423:367:62:91|heat-vent:83:10255:406:54:63|core:3638:10321:382:96:82,heat-vent,aim:heat-vent
1440,BOSS_FIGHT,10111.0,450.0,0.0,46,3,3,10247.0,320.0,3638,1,DRILL_CHARGE,80,0,0,0,0,armor-plate:0:10249:367:62:91|heat-vent:100:10425:406:54:63|core:3638:10321:382:96:82,heat-vent,aim:heat-vent
1545,BOSS_FIGHT,9851.0,450.0,0.0,46,3,3,9882.0,320.0,3623,1,COOLING,0,0,0,0,0,armor-plate:0:9884:367:62:91|heat-vent:100:10060:406:54:63|core:3623:9956:382:96:82,heat-vent,evade:DRILL_CHARGE
1548,BOSS_FIGHT,9848.0,450.0,0.0,28,3,3,9882.0,320.0,3623,1,COOLING,0,0,0,0,0,armor-plate:0:9884:367:62:91|heat-vent:100:10060:406:54:63|core:3623:9956:382:96:82,heat-vent,damage:aim:heat-vent
1560,BOSS_FIGHT,9903.0,450.0,0.0,28,3,3,9882.0,320.0,3608,1,COOLING,0,0,0,0,0,armor-plate:0:9884:367:62:91|heat-vent:100:10060:406:54:63|core:3608:9956:382:96:82,heat-vent,aim:heat-vent
1666,BOSS_FIGHT,10198.0,450.0,0.0,28,3,3,9882.0,320.0,3393,1,MAGMA_MORTAR,100,0,0,0,0,armor-plate:0:9884:367:62:91|heat-vent:100:10060:406:54:63|core:3393:9956:382:96:82,heat-vent,aim:heat-vent
1680,BOSS_FIGHT,10243.0,450.0,0.0,28,3,3,9882.0,320.0,3353,1,MAGMA_MORTAR,87,0,4,0,0,armor-plate:0:9884:367:62:91|heat-vent:96:10060:406:54:63|core:3353:9956:382:96:82,heat-vent,evade:MAGMA_MORTAR
1771,BOSS_FIGHT,10243.0,450.0,0.0,28,3,3,9882.0,320.0,3113,2,RECONFIGURE,0,0,27,0,0,armor-plate:0:9884:367:62:91|heat-vent:73:10060:406:54:63|core:3113:9956:382:96:82,heat-vent,evade:MAGMA_MORTAR
1800,BOSS_FIGHT,10208.0,450.0,0.0,28,3,3,9882.0,320.0,3073,2,RECONFIGURE,0,0,31,0,0,armor-plate:0:9884:367:62:91|heat-vent:69:10060:406:54:63|core:3073:9956:382:96:82,heat-vent,aim:heat-vent
1866,BOSS_FIGHT,10208.0,450.0,0.0,28,3,3,9882.0,320.0,2913,2,READY,0,0,47,0,0,armor-plate:0:9884:367:62:91|heat-vent:53:10060:406:54:63|core:2913:9956:382:96:82,heat-vent,aim:heat-vent
1909,BOSS_FIGHT,10208.0,450.0,0.0,28,3,3,9882.0,320.0,2833,2,COOLING,0,0,55,0,0,armor-plate:0:9884:367:62:91|heat-vent:45:10060:406:54:63|core:2833:9956:382:96:82,heat-vent,aim:heat-vent
1920,BOSS_FIGHT,10208.0,450.0,0.0,28,3,3,9882.0,320.0,2833,2,COOLING,0,0,55,0,0,armor-plate:0:9884:367:62:91|heat-vent:45:10060:406:54:63|core:2833:9956:382:96:82,heat-vent,aim:heat-vent
2040,BOSS_FIGHT,10208.0,450.0,0.0,28,3,3,9882.0,320.0,2393,2,COOLING,0,0,95,0,0,armor-plate:0:9884:367:62:91|heat-vent:5:10060:406:54:63|core:2393:9956:382:96:82,heat-vent,aim:heat-vent
2077,BOSS_FIGHT,10208.0,450.0,0.0,28,3,3,9882.0,320.0,2273,2,OVERHEATED,0,190,100,0,0,armor-plate:0:9884:367:62:91|heat-vent:0:10060:406:54:63|core:2273:9956:382:96:82,heat-vent,aim:heat-vent
2160,BOSS_FIGHT,9838.0,339.0,5.0,28,3,3,9882.0,320.0,2073,2,OVERHEATED,0,116,100,0,0,armor-plate:0:9884:367:62:91|heat-vent:0:10060:406:54:63|core:2073:9956:382:96:82,core,aim:core
2276,BOSS_FIGHT,9838.0,320.8,-2.8,28,3,3,9882.0,320.0,2073,2,READY,0,0,0,0,0,armor-plate:0:9884:367:62:91|heat-vent:100:10060:406:54:63|core:2073:9956:382:96:82,core,aim:core
2280,BOSS_FIGHT,9858.0,315.6,-0.4,28,3,3,9882.0,320.0,2073,2,READY,0,0,0,0,0,armor-plate:0:9884:367:62:91|heat-vent:100:10060:406:54:63|core:2073:9956:382:96:82,heat-vent,aim:heat-vent
2290,BOSS_FIGHT,9885.0,339.0,5.0,10,3,3,9882.0,320.0,2058,2,READY,0,0,0,0,0,armor-plate:0:9884:367:62:91|heat-vent:100:10060:406:54:63|core:2058:9956:382:96:82,heat-vent,damage:aim:heat-vent
2305,BOSS_FIGHT,9950.0,450.0,0.0,10,3,3,9882.0,320.0,2028,2,DRILL_CHARGE,80,0,0,0,0,armor-plate:0:9884:367:62:91|heat-vent:100:10060:406:54:63|core:2028:9956:382:96:82,heat-vent,aim:heat-vent
2400,BOSS_FIGHT,10180.0,450.0,0.0,10,3,3,9707.0,320.0,1828,2,COOLING,0,0,19,0,0,armor-plate:0:9709:367:62:91|heat-vent:81:9885:406:54:63|core:1828:9781:382:96:82,heat-vent,evade:DRILL_CHARGE
2520,BOSS_FIGHT,10035.0,450.0,0.0,10,3,3,9707.0,320.0,1548,2,COOLING,0,0,47,0,0,armor-plate:0:9709:367:62:91|heat-vent:53:9885:406:54:63|core:1548:9781:382:96:82,heat-vent,aim:heat-vent
2521,BOSS_FIGHT,10035.0,450.0,0.0,10,3,3,9707.0,320.0,1548,2,MAGMA_MORTAR,100,0,22,0,0,armor-plate:0:9709:367:62:91|heat-vent:78:9885:406:54:63|core:1548:9781:382:96:82,heat-vent,aim:heat-vent
2540,BOSS_FIGHT,9960.0,450.0,0.0,10,3,3,9707.0,320.0,1428,3,RECONFIGURE,0,0,33,0,0,armor-plate:0:9709:367:62:91|heat-vent:67:9885:406:54:63|core:1428:9781:382:96:82,heat-vent,evade:MAGMA_MORTAR
2635,BOSS_FIGHT,10020.0,450.0,0.0,10,3,3,9707.0,320.0,1228,3,READY,0,0,53,0,0,armor-plate:0:9709:367:62:91|heat-vent:47:9885:406:54:63|core:1228:9781:382:96:82,heat-vent,aim:heat-vent
2640,BOSS_FIGHT,10015.0,450.0,0.0,10,3,3,9707.0,320.0,1228,3,READY,0,0,53,0,0,armor-plate:0:9709:367:62:91|heat-vent:47:9885:406:54:63|core:1228:9781:382:96:82,heat-vent,aim:heat-vent
2660,BOSS_FIGHT,10020.0,450.0,0.0,10,3,3,9707.0,320.0,1188,3,COOLING,0,0,57,0,0,armor-plate:0:9709:367:62:91|heat-vent:43:9885:406:54:63|core:1188:9781:382:96:82,heat-vent,aim:heat-vent
2760,BOSS_FIGHT,10020.0,450.0,0.0,10,3,3,9707.0,320.0,948,3,COOLING,0,0,80,0,0,armor-plate:0:9709:367:62:91|heat-vent:20:9885:406:54:63|core:948:9781:382:96:82,heat-vent,aim:heat-vent
2842,BOSS_FIGHT,10020.0,450.0,0.0,10,3,3,9707.0,320.0,708,3,OVERHEATED,0,190,100,0,0,armor-plate:0:9709:367:62:91|heat-vent:0:9885:406:54:63|core:708:9781:382:96:82,heat-vent,aim:heat-vent
2880,BOSS_FIGHT,9865.0,339.0,5.0,10,3,3,9707.0,320.0,658,3,OVERHEATED,0,159,100,0,0,armor-plate:0:9709:367:62:91|heat-vent:0:9885:406:54:63|core:658:9781:382:96:82,core,aim:core
2945,BOSS_FIGHT,9665.0,404.0,-10.6,10,3,2,9707.0,320.0,0,3,OVERHEATED,0,0,100,0,0,,core,END:BOSS_DEFEATED
