tick,state,x,y,vy,hp,lives,bombs,bossX,bossY,bossHp,stage,action,warning,exposure,heat,hostiles,bullets,parts,target,reason
667,BOSS_FIGHT,7995.0,360.0,0.0,90,3,3,7907.0,298.0,2140,1,READY,0,0,0,0,1,left-arm:0:7907:360:58:108|right-arm:175:8129:360:58:108|core:2140:8017:332:64:68,right-arm,damage:aim:right-arm
720,BOSS_FIGHT,7995.0,360.0,0.0,90,3,3,7907.0,298.0,2080,1,READY,0,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:175:8129:360:58:108|core:2080:8017:332:64:68,right-arm,aim:right-arm
731,BOSS_FIGHT,7995.0,360.0,0.0,85,3,3,7907.0,298.0,2080,1,READY,0,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:175:8129:360:58:108|core:2080:8017:332:64:68,right-arm,damage:aim:right-arm
749,BOSS_FIGHT,7990.0,360.0,0.0,85,3,3,7907.0,298.0,2065,1,CROSSBEAM,78,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:175:8129:360:58:108|core:2065:8017:332:64:68,right-arm,aim:right-arm
832,BOSS_FIGHT,7990.0,360.0,0.0,80,3,3,7907.0,298.0,1990,1,CROSSBEAM,0,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:175:8129:360:58:108|core:1990:8017:332:64:68,right-arm,damage:aim:right-arm
840,BOSS_FIGHT,7995.0,360.0,0.0,80,3,3,7907.0,298.0,1975,1,CROSSBEAM,0,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:175:8129:360:58:108|core:1975:8017:332:64:68,right-arm,aim:right-arm
861,BOSS_FIGHT,7990.0,360.0,0.0,80,3,3,7907.0,298.0,1945,1,READY,0,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:175:8129:360:58:108|core:1945:8017:332:64:68,right-arm,aim:right-arm
897,BOSS_FIGHT,7990.0,360.0,0.0,75,3,3,7907.0,298.0,1915,1,READY,0,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:175:8129:360:58:108|core:1915:8017:332:64:68,right-arm,damage:aim:right-arm
939,BOSS_FIGHT,7990.0,360.0,0.0,75,3,3,7907.0,298.0,1885,1,RIGHT_STAMP,72,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:175:8129:360:58:108|core:1885:8017:332:64:68,right-arm,aim:right-arm
960,BOSS_FIGHT,7915.0,360.0,0.0,75,3,3,7907.0,298.0,1885,1,RIGHT_STAMP,51,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:175:8097:343:58:108|core:1885:8017:332:64:68,right-arm,evade:RIGHT_STAMP
1032,BOSS_FIGHT,7840.0,360.0,0.0,75,3,3,7907.0,298.0,1848,1,READY,0,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:150:8129:360:58:108|core:1848:8017:332:64:68,right-arm,aim:right-arm
1080,BOSS_FIGHT,7975.0,360.0,0.0,75,3,3,7907.0,298.0,1818,1,READY,0,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:150:8129:360:58:108|core:1818:8017:332:64:68,right-arm,aim:right-arm
1110,BOSS_FIGHT,7975.0,360.0,0.0,75,3,3,7907.0,298.0,1788,1,GIRDER_FALL,85,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:150:8129:360:58:108|core:1788:8017:332:64:68,right-arm,aim:right-arm
1200,BOSS_FIGHT,8025.0,317.0,-1.6,70,3,3,7907.0,298.0,1729,1,GIRDER_FALL,0,0,0,0,1,left-arm:0:7907:360:58:108|right-arm:100:8129:360:58:108|core:1729:8017:332:64:68,right-arm,damage:evade:GIRDER_FALL
1219,BOSS_FIGHT,8025.0,390.8,9.2,70,3,3,7907.0,298.0,1714,1,READY,0,0,0,0,1,left-arm:0:7907:360:58:108|right-arm:100:8129:360:58:108|core:1714:8017:332:64:68,right-arm,evade:GIRDER_FALL
1263,BOSS_FIGHT,7995.0,360.0,0.0,65,3,3,7907.0,298.0,1684,1,READY,0,0,0,0,1,left-arm:0:7907:360:58:108|right-arm:100:8129:360:58:108|core:1684:8017:332:64:68,right-arm,damage:aim:right-arm
1320,BOSS_FIGHT,7995.0,360.0,0.0,65,3,3,7907.0,298.0,1639,1,READY,0,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:100:8129:360:58:108|core:1639:8017:332:64:68,right-arm,aim:right-arm
1326,BOSS_FIGHT,7995.0,360.0,0.0,60,3,3,7907.0,298.0,1639,1,READY,0,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:100:8129:360:58:108|core:1639:8017:332:64:68,right-arm,damage:aim:right-arm
1332,BOSS_FIGHT,7990.0,360.0,0.0,60,3,3,7907.0,298.0,1624,2,RECONFIGURE,0,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:100:8129:360:58:108|core:1624:8017:332:64:68,right-arm,aim:right-arm
1427,BOSS_FIGHT,7990.0,360.0,0.0,55,3,3,7907.0,298.0,1549,2,READY,0,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:100:8129:360:58:108|core:1549:8017:332:64:68,right-arm,damage:aim:right-arm
1440,BOSS_FIGHT,7995.0,360.0,0.0,55,3,3,7907.0,298.0,1549,2,READY,0,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:100:8129:360:58:108|core:1549:8017:332:64:68,right-arm,aim:right-arm
1479,BOSS_FIGHT,7990.0,360.0,0.0,55,3,3,7907.0,298.0,1519,2,CROSSBEAM,78,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:100:8129:360:58:108|core:1519:8017:332:64:68,right-arm,aim:right-arm
1560,BOSS_FIGHT,7995.0,360.0,0.0,55,3,3,7907.0,298.0,1429,2,CROSSBEAM,3,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:100:8129:360:58:108|core:1429:8017:332:64:68,right-arm,aim:right-arm
1563,BOSS_FIGHT,7990.0,360.0,0.0,50,3,3,7907.0,298.0,1429,2,CROSSBEAM,0,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:100:8129:360:58:108|core:1429:8017:332:64:68,right-arm,damage:aim:right-arm
1590,BOSS_FIGHT,7990.0,360.0,0.0,50,3,3,7907.0,298.0,1414,2,READY,0,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:100:8129:360:58:108|core:1414:8017:332:64:68,right-arm,aim:right-arm
1626,BOSS_FIGHT,7990.0,360.0,0.0,45,3,3,7907.0,298.0,1384,2,READY,0,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:100:8129:360:58:108|core:1384:8017:332:64:68,right-arm,damage:aim:right-arm
1658,BOSS_FIGHT,7990.0,360.0,0.0,45,3,3,7907.0,298.0,1354,2,RIGHT_STAMP,72,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:100:8129:360:58:108|core:1354:8017:332:64:68,right-arm,aim:right-arm
1680,BOSS_FIGHT,7910.0,360.0,0.0,45,3,3,7907.0,298.0,1354,2,RIGHT_STAMP,50,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:100:8094:342:58:108|core:1354:8017:332:64:68,right-arm,evade:RIGHT_STAMP
1750,BOSS_FIGHT,7840.0,360.0,0.0,45,3,3,7907.0,298.0,1332,2,READY,0,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:75:8129:360:58:108|core:1332:8017:332:64:68,right-arm,aim:right-arm
1800,BOSS_FIGHT,7975.0,360.0,0.0,45,3,3,7907.0,298.0,1302,2,READY,0,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:75:8129:360:58:108|core:1302:8017:332:64:68,right-arm,aim:right-arm
1817,BOSS_FIGHT,7975.0,360.0,0.0,45,3,3,7907.0,298.0,1287,2,GIRDER_FALL,85,0,0,0,0,left-arm:0:7907:360:58:108|right-arm:75:8129:360:58:108|core:1287:8017:332:64:68,right-arm,aim:right-arm
1907,BOSS_FIGHT,8025.0,317.0,-1.6,40,3,3,7907.0,298.0,1228,2,GIRDER_FALL,0,0,0,0,2,left-arm:0:7907:360:58:108|right-arm:25:8129:360:58:108|core:1228:8017:332:64:68,right-arm,damage:evade:GIRDER_FALL
1920,BOSS_FIGHT,8025.0,344.6,5.6,40,3,3,7907.0,298.0,1213,2,GIRDER_FALL,0,0,0,0,2,left-arm:0:7907:360:58:108|right-arm:25:8129:360:58:108|core:1213:8017:332:64:68,right-arm,evade:GIRDER_FALL
1926,BOSS_FIGHT,8025.0,390.8,9.2,40,3,3,7907.0,298.0,1213,2,READY,0,0,0,0,2,left-arm:0:7907:360:58:108|right-arm:25:8129:360:58:108|core:1213:8017:332:64:68,right-arm,evade:GIRDER_FALL
1940,BOSS_FIGHT,7995.0,375.8,-8.8,40,3,3,7907.0,298.0,1206,2,EXPOSED,0,240,0,0,2,left-arm:0:7907:360:58:108|right-arm:0:8129:360:58:108|core:1206:8017:332:64:68,right-arm,aim:right-arm
2040,BOSS_FIGHT,7880.0,360.0,0.0,40,3,3,7907.0,298.0,1056,2,EXPOSED,0,151,0,0,0,left-arm:0:7907:360:58:108|right-arm:0:8129:360:58:108|core:1056:8017:332:64:68,core,aim:core
2160,BOSS_FIGHT,7880.0,360.0,0.0,40,3,3,7907.0,298.0,756,2,EXPOSED,0,43,0,0,0,left-arm:0:7907:360:58:108|right-arm:0:8129:360:58:108|core:756:8017:332:64:68,core,aim:core
2165,BOSS_FIGHT,7880.0,360.0,0.0,40,3,3,7907.0,298.0,706,3,RECONFIGURE,0,42,0,0,0,left-arm:0:7907:360:58:108|right-arm:0:8129:360:58:108|core:706:8017:332:64:68,core,aim:core
2263,BOSS_FIGHT,7885.0,360.0,0.0,40,3,2,7907.0,298.0,0,3,RECONFIGURE,0,0,0,0,0,,core,END:BOSS_DEFEATED
