tick,state,x,y,vy,hp,lives,bombs,bossX,bossY,bossHp,stage,action,warning,exposure,heat,hostiles,bullets,parts,target,reason
840,BOSS_FIGHT,7375.0,450.0,0.0,90,3,3,7407.0,320.0,2903,1,DRILL_CHARGE,0,0,0,0,0,armor-plate:0:7409:367:62:91|heat-vent:100:7585:406:54:63|core:2903:7481:382:96:82,heat-vent,evade:DRILL_CHARGE
841,BOSS_FIGHT,7370.0,450.0,0.0,90,3,3,7407.0,320.0,2903,1,COOLING,0,0,0,0,0,armor-plate:0:7409:367:62:91|heat-vent:100:7585:406:54:63|core:2903:7481:382:96:82,heat-vent,evade:DRILL_CHARGE
845,BOSS_FIGHT,7390.0,450.0,0.0,85,3,3,7407.0,320.0,2903,1,COOLING,0,0,0,0,0,armor-plate:0:7409:367:62:91|heat-vent:100:7585:406:54:63|core:2903:7481:382:96:82,heat-vent,damage:aim:heat-vent
960,BOSS_FIGHT,7715.0,450.0,0.0,85,3,3,7407.0,320.0,2555,1,COOLING,0,0,44,0,0,armor-plate:0:7409:367:62:91|heat-vent:56:7585:406:54:63|core:2555:7481:382:96:82,heat-vent,aim:heat-vent
962,BOSS_FIGHT,7715.0,450.0,0.0,85,3,3,7407.0,320.0,2499,1,MAGMA_MORTAR,100,0,53,0,0,armor-plate:0:7409:367:62:91|heat-vent:47:7585:406:54:63|core:2499:7481:382:96:82,heat-vent,aim:heat-vent
1043,BOSS_FIGHT,7640.0,450.0,0.0,85,3,3,7407.0,320.0,1987,2,RECONFIGURE,0,0,96,0,0,armor-plate:0:7409:367:62:91|heat-vent:4:7585:406:54:63|core:1987:7481:382:96:82,heat-vent,evade:MAGMA_MORTAR:melee
1064,BOSS_FIGHT,7715.0,450.0,0.0,85,3,3,7407.0,320.0,1947,2,OVERHEATED,0,190,100,0,0,armor-plate:0:7409:367:62:91|heat-vent:0:7585:406:54:63|core:1947:7481:382:96:82,heat-vent,aim:heat-vent
1080,BOSS_FIGHT,7660.0,353.0,-7.0,85,3,3,7407.0,320.0,1947,2,OVERHEATED,0,179,100,0,0,armor-plate:0:7409:367:62:91|heat-vent:0:7585:406:54:63|core:1947:7481:382:96:82,core,aim:core
1200,BOSS_FIGHT,7360.0,400.6,9.8,85,3,3,7407.0,320.0,1587,2,OVERHEATED,0,65,100,0,0,armor-plate:0:7409:367:62:91|heat-vent:0:7585:406:54:63|core:1587:7481:382:96:82,core,aim:core
1269,BOSS_FIGHT,7365.0,320.8,-2.8,85,3,3,7407.0,320.0,1497,2,READY,0,0,0,0,0,armor-plate:0:7409:367:62:91|heat-vent:100:7585:406:54:63|core:1497:7481:382:96:82,core,aim:core
1282,BOSS_FIGHT,7430.0,339.0,5.0,80,3,3,7407.0,320.0,1497,2,READY,0,0,0,0,0,armor-plate:0:7409:367:62:91|heat-vent:100:7585:406:54:63|core:1497:7481:382:96:82,heat-vent,damage:aim:heat-vent
1320,BOSS_FIGHT,7600.0,450.0,0.0,80,3,3,7407.0,320.0,1335,2,READY,0,0,15,0,0,armor-plate:0:7409:367:62:91|heat-vent:85:7585:406:54:63|core:1335:7481:382:96:82,heat-vent,aim:heat-vent
1338,BOSS_FIGHT,7690.0,450.0,0.0,80,3,3,7407.0,320.0,1335,2,COOLING,0,0,15,0,0,armor-plate:0:7409:367:62:91|heat-vent:85:7585:406:54:63|core:1335:7481:382:96:82,heat-vent,aim:heat-vent
1440,BOSS_FIGHT,7720.0,450.0,0.0,80,3,3,7407.0,320.0,1047,2,COOLING,0,0,57,0,0,armor-plate:0:7409:367:62:91|heat-vent:43:7585:406:54:63|core:1047:7481:382:96:82,heat-vent,aim:heat-vent
1472,BOSS_FIGHT,7720.0,450.0,0.0,80,3,3,7407.0,320.0,967,3,RECONFIGURE,0,0,67,0,0,armor-plate:0:7409:367:62:91|heat-vent:33:7585:406:54:63|core:967:7481:382:96:82,heat-vent,aim:heat-vent
1560,BOSS_FIGHT,7720.0,450.0,0.0,80,3,3,7407.0,320.0,759,3,RECONFIGURE,0,0,99,0,0,armor-plate:0:7409:367:62:91|heat-vent:1:7585:406:54:63|core:759:7481:382:96:82,heat-vent,aim:heat-vent
1565,BOSS_FIGHT,7715.0,450.0,0.0,80,3,3,7407.0,320.0,679,3,OVERHEATED,0,190,100,0,0,armor-plate:0:7409:367:62:91|heat-vent:0:7585:406:54:63|core:679:7481:382:96:82,heat-vent,aim:heat-vent
1664,BOSS_FIGHT,7360.0,425.8,-11.8,80,3,2,7407.0,320.0,0,3,OVERHEATED,0,0,100,0,0,,core,END:BOSS_DEFEATED
