case,width,height,draw_width,draw_height,index,simulation_publish_ms,edt_dispatch_ms,edt_paint_ms,published,enemies,player_bullets,enemy_bullets,particles
world2_normal_960,960,600,960,600,25,7.821400,0.137200,1.492400,true,6,32,12,120
world2_normal_960,960,600,960,600,26,9.635600,0.127100,1.484800,true,6,32,12,120
world2_normal_960,960,600,960,600,27,8.406300,0.134400,1.436800,true,6,32,12,120
world2_normal_960,960,600,960,600,28,9.943400,0.164400,1.331700,true,6,32,12,120
world2_normal_960,960,600,960,600,29,7.606500,0.097400,1.449400,true,6,32,12,120
world2_normal_960,960,600,960,600,30,8.320300,0.118700,1.434900,true,6,32,12,120
world2_normal_960,960,600,960,600,31,8.310000,0.111100,1.584200,true,6,32,12,120
world2_normal_960,960,600,960,600,32,8.687300,0.103300,1.367500,true,6,32,12,120
world2_normal_960,960,600,960,600,33,8.178500,0.138500,1.434500,true,6,32,12,120
world2_normal_960,960,600,960,600,34,7.967000,0.109700,1.528300,true,6,32,12,120
world2_normal_960,960,600,960,600,35,8.300800,0.110600,1.430300,true,6,32,12,120
world2_normal_960,960,600,960,600,36,9.294500,0.136800,1.428000,true,6,32,12,120
world2_normal_960,960,600,960,600,37,7.419500,0.123400,1.531300,true,6,32,12,120
world2_normal_960,960,600,960,600,38,8.234800,0.108700,1.446200,true,6,32,12,120
world2_normal_960,960,600,960,600,39,7.407400,0.140200,1.573300,true,6,32,12,120
world2_normal_960,960,600,960,600,40,8.095600,0.129100,1.454400,true,6,32,12,120
world2_normal_960,960,600,960,600,41,7.394400,0.115600,1.423300,true,6,32,12,120
world2_normal_960,960,600,960,600,42,7.918500,0.103000,1.525700,true,6,32,12,120
world2_normal_960,960,600,960,600,43,7.669600,0.096800,1.448400,true,6,32,12,120
world2_normal_960,960,600,960,600,44,12.449700,0.125900,1.419500,true,6,32,12,120
world2_normal_960,960,600,960,600,45,7.692400,0.118600,1.258200,true,6,32,12,120
world2_normal_960,960,600,960,600,46,8.190800,0.094900,1.294500,true,6,32,12,120
world2_normal_960,960,600,960,600,47,7.451000,0.102000,1.545900,true,6,32,12,120
world2_normal_960,960,600,960,600,48,8.156200,0.108300,1.526700,true,6,32,12,120
world2_normal_960,960,600,960,600,49,7.373700,0.117300,1.491700,true,6,32,12,120
world2_normal_960,960,600,960,600,50,7.835500,0.177100,1.273700,true,6,32,12,120
world2_normal_960,960,600,960,600,51,8.734100,0.102100,1.495700,true,6,32,13,120
world2_normal_960,960,600,960,600,52,8.108000,0.096400,1.248500,true,6,32,12,120
world2_normal_960,960,600,960,600,53,7.556000,0.093700,1.250800,true,6,32,12,120
world2_normal_960,960,600,960,600,54,9.078300,0.227900,1.552900,true,6,32,12,120
world2_normal_960,960,600,960,600,55,8.337800,0.136800,1.254500,true,6,32,13,120
world2_normal_960,960,600,960,600,56,8.338100,0.104500,1.473600,true,6,32,12,120
world2_normal_960,960,600,960,600,57,10.992600,0.109300,1.523500,true,6,32,12,120
world2_normal_960,960,600,960,600,58,8.306700,0.095400,1.552300,true,6,32,12,120
world2_normal_960,960,600,960,600,59,8.580300,0.129900,1.308300,true,6,32,12,120
world2_normal_960,960,600,960,600,60,8.222100,0.148600,1.434500,true,6,32,12,120
world2_normal_960,960,600,960,600,61,9.138900,0.116900,1.250900,true,6,32,12,120
world2_normal_960,960,600,960,600,62,8.968000,0.133600,1.278200,true,6,32,12,120
world2_normal_960,960,600,960,600,63,8.203300,0.181300,1.528100,true,6,32,12,120
world2_normal_960,960,600,960,600,64,8.834400,0.089400,1.328900,true,6,32,12,120
world2_normal_960,960,600,960,600,65,7.305200,0.104500,1.384400,true,6,32,12,120
world2_normal_960,960,600,960,600,66,7.648900,0.105400,1.266400,true,6,32,12,120
world2_normal_960,960,600,960,600,67,7.111200,0.125100,1.331500,true,6,32,12,120
world2_normal_960,960,600,960,600,68,7.724800,0.093100,1.292100,true,6,32,12,120
world2_normal_960,960,600,960,600,69,7.597500,0.114000,1.297400,true,6,32,12,120
world2_normal_960,960,600,960,600,70,8.079800,0.104800,1.361500,true,6,32,12,120
world2_normal_960,960,600,960,600,71,9.261500,0.102000,1.287100,true,6,32,12,120
world2_normal_960,960,600,960,600,72,8.129600,0.112600,1.383400,true,6,32,12,120
world2_normal_960,960,600,960,600,73,8.250500,0.110900,1.344200,true,6,32,12,120
world2_normal_960,960,600,960,600,74,7.982500,0.098400,1.242000,true,6,32,12,120
world2_normal_960,960,600,960,600,75,7.339400,0.093900,1.425100,true,6,32,12,120
world2_normal_960,960,600,960,600,76,7.775500,0.125300,1.266200,true,6,32,12,120
world2_normal_960,960,600,960,600,77,7.330500,0.106600,1.485600,true,6,32,12,120
world2_normal_960,960,600,960,600,78,7.920400,0.095100,1.245800,true,6,32,12,120
world2_normal_960,960,600,960,600,79,7.290000,0.093400,1.462900,true,6,32,12,120
world2_normal_960,960,600,960,600,80,7.970300,0.100200,1.527300,true,6,32,12,120
world2_normal_960,960,600,960,600,81,7.669200,0.102400,1.455900,true,6,32,12,120
world2_normal_960,960,600,960,600,82,7.993900,0.095500,1.236300,true,6,32,12,120
world2_normal_960,960,600,960,600,83,7.312500,0.096800,1.410700,true,6,32,13,120
world2_normal_960,960,600,960,600,84,7.741900,0.108000,1.354500,true,6,32,12,120
world2_normal_960,960,600,960,600,85,7.297900,0.107100,1.367600,true,6,32,12,120
world2_normal_960,960,600,960,600,86,7.903200,0.105100,1.509200,true,6,32,12,120
world2_normal_960,960,600,960,600,87,7.104900,0.105900,1.558900,true,6,32,12,120
world2_normal_960,960,600,960,600,88,7.876100,0.103800,1.450900,true,6,32,12,120
world2_normal_960,960,600,960,600,89,7.393600,0.095300,1.275700,true,6,32,12,120
world2_normal_960,960,600,960,600,90,8.180500,0.097300,1.541900,true,6,32,12,120
world2_normal_960,960,600,960,600,91,7.227600,0.126800,1.341300,true,6,32,12,120
world2_normal_960,960,600,960,600,92,8.003500,0.105100,1.385400,true,6,32,12,120
world2_normal_960,960,600,960,600,93,7.545800,0.137100,1.350300,true,6,32,12,120
world2_normal_960,960,600,960,600,94,9.287800,0.092800,1.650100,true,6,32,12,120
world2_normal_960,960,600,960,600,95,7.242900,0.096700,1.287000,true,6,32,12,120
world2_normal_960,960,600,960,600,96,7.838800,0.104800,1.407600,true,6,32,12,120
world2_normal_960,960,600,960,600,97,10.906400,0.132500,1.561800,true,6,32,12,120
world2_normal_960,960,600,960,600,98,7.555400,0.102100,1.403900,true,6,32,12,120
world2_normal_960,960,600,960,600,99,7.317000,0.131300,1.346600,true,6,32,12,120
world2_normal_960,960,600,960,600,100,7.812100,0.107900,1.370800,true,6,32,12,120
world2_normal_960,960,600,960,600,101,7.461100,0.127000,1.517900,true,6,32,12,120
world2_normal_960,960,600,960,600,102,7.940900,0.115300,1.334900,true,6,32,12,120
world2_normal_960,960,600,960,600,103,7.888600,0.126600,1.392400,true,6,32,12,120
world2_normal_960,960,600,960,600,104,7.854300,0.106700,1.490600,true,6,32,12,120
world2_normal_960,960,600,960,600,105,7.416800,0.114200,1.457700,true,6,32,12,120
world2_normal_960,960,600,960,600,106,10.269500,0.231000,1.317200,true,6,32,12,120
world2_normal_960,960,600,960,600,107,7.137700,0.093600,1.262100,true,6,32,12,120
world2_normal_960,960,600,960,600,108,8.088400,0.117800,1.735000,true,6,32,12,120
world2_normal_960,960,600,960,600,109,7.378500,0.094200,1.664400,true,6,32,12,120
world2_normal_960,960,600,960,600,110,8.348500,0.135400,1.820600,true,6,32,12,120
world2_normal_960,960,600,960,600,111,9.676300,0.096800,1.562400,true,6,32,12,120
world2_normal_960,960,600,960,600,112,7.944500,0.100200,1.608500,true,6,32,12,120
world2_normal_960,960,600,960,600,113,7.113100,0.103600,1.475300,true,6,32,12,120
world2_normal_960,960,600,960,600,114,7.812000,0.099400,1.476500,true,6,32,12,120
world2_normal_960,960,600,960,600,115,7.145900,0.097700,1.513200,true,6,32,12,120
world2_normal_960,960,600,960,600,116,7.684800,0.117700,1.844500,true,6,32,12,120
world2_normal_960,960,600,960,600,117,7.536600,0.102000,1.308400,true,6,32,12,120
world2_normal_960,960,600,960,600,118,7.728000,0.130900,1.730200,true,6,32,12,120
world2_normal_960,960,600,960,600,119,8.159900,0.113200,1.452200,true,6,32,12,120
world2_normal_960,960,600,960,600,120,8.674100,0.108700,1.264500,true,6,32,12,120
world2_normal_960,960,600,960,600,121,7.672800,0.117200,1.566000,true,6,32,12,120
world2_normal_960,960,600,960,600,122,8.175600,0.100300,1.296700,true,6,32,12,120
world2_normal_960,960,600,960,600,123,7.181400,0.116800,2.216700,true,6,32,12,120
world2_normal_960,960,600,960,600,124,8.098300,0.108400,1.429300,true,6,32,12,120
world2_normal_960,960,600,960,600,125,8.088200,0.103300,1.369000,true,6,32,12,120
world2_normal_960,960,600,960,600,126,8.740600,0.125700,1.298000,true,6,32,12,120
world2_normal_960,960,600,960,600,127,7.720800,0.096600,1.334500,true,6,32,12,120
world2_normal_960,960,600,960,600,128,8.449200,0.131100,1.340300,true,6,32,12,120
world2_normal_960,960,600,960,600,129,7.025300,0.107500,1.301500,true,6,32,12,120
world2_normal_960,960,600,960,600,130,7.716300,0.116100,1.381900,true,6,32,12,120
world2_normal_960,960,600,960,600,131,8.314600,0.108900,1.462700,true,6,32,12,120
world2_normal_960,960,600,960,600,132,8.413200,0.114500,1.420500,true,6,32,12,120
world2_normal_960,960,600,960,600,133,7.227000,0.102900,1.466000,true,6,32,12,120
world2_normal_960,960,600,960,600,134,8.327700,0.100400,1.451400,true,6,32,12,120
world2_normal_960,960,600,960,600,135,7.397200,0.115700,2.019800,true,6,32,12,120
world2_normal_960,960,600,960,600,136,7.672300,0.097700,1.479300,true,6,32,12,120
world2_normal_960,960,600,960,600,137,7.609400,0.117800,1.274700,true,6,32,12,120
world2_normal_960,960,600,960,600,138,7.702600,0.130500,1.418500,true,6,32,12,120
world2_normal_960,960,600,960,600,139,7.349800,0.127000,2.422200,true,6,32,12,120
world2_normal_960,960,600,960,600,140,8.094400,0.104400,1.523200,true,6,32,12,120
world2_normal_960,960,600,960,600,141,8.450800,0.098900,1.381900,true,6,32,12,120
world2_normal_960,960,600,960,600,142,7.856300,0.113000,2.432400,true,6,32,12,120
world2_normal_960,960,600,960,600,143,7.244400,0.098900,1.563500,true,6,32,12,120
world2_normal_960,960,600,960,600,144,8.167700,0.103300,1.515900,true,6,32,12,120
world2_normal_960,960,600,960,600,145,7.759600,0.130500,1.586100,true,6,32,12,120
world2_normal_960,960,600,960,600,146,8.804700,0.146300,1.362500,true,6,32,12,120
world2_normal_960,960,600,960,600,147,9.128900,0.141400,1.349500,true,6,32,12,120
world2_normal_960,960,600,960,600,148,8.154400,0.152200,1.505400,true,6,32,12,120
world2_normal_960,960,600,960,600,149,7.672500,0.108600,1.441300,true,6,32,12,120
world2_normal_960,960,600,960,600,150,7.937300,0.104300,1.270300,true,6,32,12,120
world2_normal_960,960,600,960,600,151,7.585600,0.109700,1.381700,true,6,32,12,120
world2_normal_960,960,600,960,600,152,7.637200,0.111800,1.326100,true,6,32,12,120
world2_normal_960,960,600,960,600,153,7.203800,0.096200,1.382800,true,6,32,12,120
world2_normal_960,960,600,960,600,154,7.782800,0.107600,1.342700,true,6,32,12,120
world2_normal_960,960,600,960,600,155,7.490500,0.102900,1.514700,true,6,32,12,120
world2_normal_960,960,600,960,600,156,7.438300,0.109400,1.231300,true,6,32,12,120
world2_normal_960,960,600,960,600,157,7.463500,0.112700,1.335300,true,6,32,12,120
world2_normal_960,960,600,960,600,158,9.407600,0.106600,1.296900,true,6,32,12,120
world2_normal_960,960,600,960,600,159,7.705000,0.122100,1.437300,true,6,32,12,120
world2_normal_960,960,600,960,600,160,7.989700,0.107400,1.411400,true,6,32,12,120
world2_normal_960,960,600,960,600,161,7.030000,0.134800,2.014100,true,6,32,13,120
world2_normal_960,960,600,960,600,162,7.808300,0.094000,1.328400,true,6,32,12,120
world2_normal_960,960,600,960,600,163,7.414100,0.119500,1.556500,true,6,32,12,120
world2_normal_960,960,600,960,600,164,8.746100,0.107200,1.426100,true,6,32,12,120
world2_normal_960,960,600,960,600,165,8.544500,0.111800,1.394900,true,6,32,13,120
world2_normal_960,960,600,960,600,166,7.503300,0.224100,1.819700,true,6,32,12,120
world2_normal_960,960,600,960,600,167,7.204500,0.112500,1.381800,true,6,32,12,120
world2_normal_960,960,600,960,600,168,7.818700,0.120100,1.594800,true,6,32,12,120
world2_normal_960,960,600,960,600,169,7.300500,0.091800,1.454700,true,6,32,12,120
world2_normal_960,960,600,960,600,170,7.322000,0.108400,1.489700,true,6,32,12,120
world2_normal_960,960,600,960,600,171,6.691900,0.098900,1.422200,true,6,32,12,120
world2_normal_960,960,600,960,600,172,8.125800,0.102200,1.520100,true,6,32,12,120
world2_normal_960,960,600,960,600,173,6.835400,0.101700,1.408300,true,6,32,12,120
world2_normal_960,960,600,960,600,174,7.579800,0.103200,1.378700,true,6,32,12,120
world2_normal_960,960,600,960,600,175,6.909100,0.101100,1.301100,true,6,32,12,120
world2_normal_960,960,600,960,600,176,7.574300,0.091000,1.440800,true,6,32,12,120
world2_normal_960,960,600,960,600,177,10.576100,0.101300,1.450400,true,6,32,12,120
world2_normal_960,960,600,960,600,178,7.628800,0.106500,1.306600,true,6,32,12,120
world2_normal_960,960,600,960,600,179,7.345300,0.092100,1.288000,true,6,32,12,120
world2_normal_960,960,600,960,600,180,8.119200,0.114200,1.518900,true,6,32,12,120
world2_normal_600,600,400,600,375,0,7.262200,0.094500,2.354900,true,6,32,12,120
world2_normal_600,600,400,600,375,1,6.945800,0.079300,2.294000,true,6,32,12,120
world2_normal_600,600,400,600,375,2,7.173500,0.123400,2.353400,true,6,32,12,120
world2_normal_600,600,400,600,375,3,6.844700,0.088200,2.491200,true,6,32,12,120
world2_normal_600,600,400,600,375,4,6.705700,0.098700,2.392100,true,6,32,12,120
world2_normal_600,600,400,600,375,5,7.991400,0.234900,2.298100,true,6,32,12,120
world2_normal_600,600,400,600,375,6,6.697200,0.092800,2.694500,true,6,32,12,120
world2_normal_600,600,400,600,375,7,6.920300,0.083400,2.315600,true,6,32,12,120
world2_normal_600,600,400,600,375,8,6.433100,0.080800,2.325900,true,6,32,12,120
world2_normal_600,600,400,600,375,9,6.750600,0.078900,2.161000,true,6,32,12,120
world2_normal_600,600,400,600,375,10,6.943100,0.073000,2.468700,true,6,32,12,120
world2_normal_600,600,400,600,375,11,7.518700,0.099900,2.461700,true,6,32,12,120
world2_normal_600,600,400,600,375,12,8.083300,0.242600,2.479300,true,6,32,12,120
world2_normal_600,600,400,600,375,13,7.008700,0.123200,2.383000,true,6,32,12,120
world2_normal_600,600,400,600,375,14,7.630000,0.106900,2.346200,true,6,32,12,120
world2_normal_600,600,400,600,375,15,8.196500,0.097300,2.198700,true,6,32,12,120
world2_normal_600,600,400,600,375,16,6.806500,0.077100,2.257000,true,6,32,12,120
world2_normal_600,600,400,600,375,17,6.607600,0.081700,2.357300,true,6,32,12,120
world2_normal_600,600,400,600,375,18,6.716100,0.082800,2.372400,true,6,32,12,120
world2_normal_600,600,400,600,375,19,7.245300,0.093500,2.212400,true,6,32,12,120
world2_normal_600,600,400,600,375,20,6.766700,0.105300,2.384500,true,6,32,12,120
world2_normal_600,600,400,600,375,21,6.842800,0.084800,2.280900,true,6,32,12,120
world2_normal_600,600,400,600,375,22,7.007100,0.088700,2.443300,true,6,32,12,120
world2_normal_600,600,400,600,375,23,7.013900,0.089600,2.499600,true,6,32,12,120
world2_normal_600,600,400,600,375,24,6.751200,0.088400,2.425000,true,6,32,12,120
world2_normal_600,600,400,600,375,25,6.827600,0.091700,2.215900,true,6,32,12,120
world2_normal_600,600,400,600,375,26,6.948500,0.096500,2.416100,true,6,32,12,120
world2_normal_600,600,400,600,375,27,8.875600,0.137100,2.662600,true,6,32,12,120
world2_normal_600,600,400,600,375,28,7.171600,0.085600,2.424200,true,6,32,12,120
world2_normal_600,600,400,600,375,29,6.852000,0.080200,2.302700,true,6,32,12,120
world2_normal_600,600,400,600,375,30,6.943900,0.096500,2.476800,true,6,32,12,120
world2_normal_600,600,400,600,375,31,7.245400,0.087900,2.421500,true,6,32,12,120
world2_normal_600,600,400,600,375,32,7.049100,0.090000,2.221700,true,6,32,12,120
world2_normal_600,600,400,600,375,33,6.572400,0.083100,2.371600,true,6,32,12,120
world2_normal_600,600,400,600,375,34,7.888900,0.084600,2.199800,true,6,32,12,120
world2_normal_600,600,400,600,375,35,6.801100,0.089700,2.486000,true,6,32,13,120
world2_normal_600,600,400,600,375,36,6.733400,0.081100,2.189700,true,6,32,12,120
world2_normal_600,600,400,600,375,37,7.519700,0.117800,2.295700,true,6,32,12,120
world2_normal_600,600,400,600,375,38,7.178900,0.086400,2.466300,true,6,32,12,120
world2_normal_600,600,400,600,375,39,7.996100,0.092100,2.365500,true,6,32,13,120
world2_normal_600,600,400,600,375,40,6.881400,0.089200,2.575500,true,6,32,12,120
world2_normal_600,600,400,600,375,41,7.262200,0.113600,2.557500,true,6,32,12,120
world2_normal_600,600,400,600,375,42,6.529700,0.091800,2.220400,true,6,32,12,120
world2_normal_600,600,400,600,375,43,6.933300,0.087800,2.380800,true,6,32,12,120
world2_normal_600,600,400,600,375,44,6.682900,0.078800,2.439300,true,6,32,12,120
world2_normal_600,600,400,600,375,45,6.780000,0.092000,2.512900,true,6,32,12,120
world2_normal_600,600,400,600,375,46,7.579100,0.085600,2.229100,true,6,32,12,120
world2_normal_600,600,400,600,375,47,6.828000,0.130600,2.251000,true,6,32,12,120
world2_normal_600,600,400,600,375,48,6.733100,0.088500,2.358400,true,6,32,12,120
world2_normal_600,600,400,600,375,49,7.321800,0.106700,2.243400,true,6,32,12,120
world2_normal_600,600,400,600,375,50,7.307700,0.094600,3.011200,true,6,32,12,120
world2_normal_600,600,400,600,375,51,6.545100,0.078600,2.185600,true,6,32,12,120
world2_normal_600,600,400,600,375,52,6.500400,0.115400,2.216000,true,6,32,12,120
world2_normal_600,600,400,600,375,53,6.573700,0.163500,2.376600,true,6,32,12,120
world2_normal_600,600,400,600,375,54,7.145400,0.144700,2.454700,true,6,32,12,120
world2_normal_600,600,400,600,375,55,6.761000,0.106200,2.389000,true,6,32,12,120
world2_normal_600,600,400,600,375,56,6.948900,0.085300,2.676000,true,6,32,12,120
world2_normal_600,600,400,600,375,57,6.974300,0.066800,2.189200,true,6,32,12,120
world2_normal_600,600,400,600,375,58,8.202800,0.240100,2.218100,true,6,32,12,120
world2_normal_600,600,400,600,375,59,6.715600,0.071800,2.369700,true,6,32,12,120
world2_normal_600,600,400,600,375,60,6.437500,0.071000,2.243600,true,6,32,12,120
world2_normal_600,600,400,600,375,61,6.505700,0.073700,2.452800,true,6,32,12,120
world2_normal_600,600,400,600,375,62,6.680500,0.082000,2.297600,true,6,32,12,120
world2_normal_600,600,400,600,375,63,7.686400,0.088800,2.434000,true,6,32,12,120
world2_normal_600,600,400,600,375,64,6.699800,0.086200,2.478900,true,6,32,12,120
world2_normal_600,600,400,600,375,65,7.919700,0.072200,2.204400,true,6,32,12,120
world2_normal_600,600,400,600,375,66,7.799800,0.083200,2.439500,true,6,32,12,120
world2_normal_600,600,400,600,375,67,7.249900,0.072800,2.271900,true,6,32,13,120
world2_normal_600,600,400,600,375,68,6.620800,0.088400,2.296100,true,6,32,12,120
world2_normal_600,600,400,600,375,69,6.442200,0.077300,2.378400,true,6,32,12,120
world2_normal_600,600,400,600,375,70,6.532000,0.094500,2.492200,true,6,32,12,120
world2_normal_600,600,400,600,375,71,6.440600,0.065900,2.384500,true,6,32,12,120
world2_normal_600,600,400,600,375,72,7.675600,0.078400,2.355500,true,6,32,12,120
world2_normal_600,600,400,600,375,73,6.814800,0.074000,2.331600,true,6,32,12,120
world2_normal_600,600,400,600,375,74,6.563300,0.071900,2.225900,true,6,32,12,120
world2_normal_600,600,400,600,375,75,7.098100,0.069600,2.457400,true,6,32,12,120
world2_normal_600,600,400,600,375,76,6.788800,0.090300,2.236400,true,6,32,12,120
world2_normal_600,600,400,600,375,77,7.114400,0.066300,2.180100,true,6,32,12,120
world2_normal_600,600,400,600,375,78,7.685100,0.066700,2.253200,true,6,32,12,120
world2_normal_600,600,400,600,375,79,7.540700,0.072600,2.224800,true,6,32,12,120
world2_normal_600,600,400,600,375,80,7.172300,0.078600,2.376700,true,6,32,12,120
world2_normal_600,600,400,600,375,81,6.939200,0.074800,2.237800,true,6,32,12,120
world2_normal_600,600,400,600,375,82,6.629700,0.075900,2.517200,true,6,32,12,120
world2_normal_600,600,400,600,375,83,6.612800,0.073400,2.209300,true,6,32,12,120
world2_normal_600,600,400,600,375,84,6.870100,0.074200,2.410000,true,6,32,12,120
world2_normal_600,600,400,600,375,85,6.619600,0.077900,2.381000,true,6,32,12,120
world2_normal_600,600,400,600,375,86,6.762800,0.070500,2.362600,true,6,32,12,120
world2_normal_600,600,400,600,375,87,6.906100,0.072800,2.259500,true,6,32,12,120
world2_normal_600,600,400,600,375,88,6.746500,0.194500,2.542600,true,6,32,12,120
world2_normal_600,600,400,600,375,89,7.842500,0.080300,2.370300,true,6,32,12,120
world2_normal_600,600,400,600,375,90,6.783000,0.066100,2.214200,true,6,32,12,120
world2_normal_600,600,400,600,375,91,6.462200,0.083900,2.696900,true,6,32,12,120
world2_normal_600,600,400,600,375,92,7.526500,0.086900,2.380300,true,6,32,12,120
world2_normal_600,600,400,600,375,93,6.388100,0.098600,2.445600,true,6,32,12,120
world2_normal_600,600,400,600,375,94,6.651000,0.067500,2.175100,true,6,32,12,120
world2_normal_600,600,400,600,375,95,6.416800,0.073000,2.667100,true,6,32,12,120
world2_normal_600,600,400,600,375,96,8.080800,0.072700,2.687000,true,6,32,12,120
world2_normal_600,600,400,600,375,97,6.923200,0.065700,2.144300,true,6,32,12,120
world2_normal_600,600,400,600,375,98,6.611200,0.068700,2.343500,true,6,32,12,120
world2_normal_600,600,400,600,375,99,6.636100,0.076500,2.267200,true,6,32,12,120
world2_normal_600,600,400,600,375,100,6.831300,0.095200,2.690600,true,6,32,12,120
world2_normal_600,600,400,600,375,101,7.470500,0.074100,2.426300,true,6,32,12,120
world2_normal_600,600,400,600,375,102,6.363000,0.095700,2.294600,true,6,32,12,120
world2_normal_600,600,400,600,375,103,6.916700,0.075200,2.397500,true,6,32,12,120
world2_normal_600,600,400,600,375,104,7.747600,0.068500,2.373800,true,6,32,12,120
world2_normal_600,600,400,600,375,105,6.741900,0.067300,2.318100,true,6,32,12,120
world2_normal_600,600,400,600,375,106,6.611100,0.080600,2.322600,true,6,32,12,120
world2_normal_600,600,400,600,375,107,6.860300,0.087200,2.597700,true,6,32,12,120
world2_normal_600,600,400,600,375,108,7.531600,0.069800,2.164600,true,6,32,12,120
world2_normal_600,600,400,600,375,109,6.527800,0.071100,2.384100,true,6,32,12,120
world2_normal_600,600,400,600,375,110,6.568500,0.069100,2.382900,true,6,32,12,120
world2_normal_600,600,400,600,375,111,6.833500,0.090200,2.365200,true,6,32,12,120
world2_normal_600,600,400,600,375,112,6.883700,0.079100,2.294300,true,6,32,12,120
world2_normal_600,600,400,600,375,113,7.146400,0.085500,2.378900,true,6,32,12,120
world2_normal_600,600,400,600,375,114,7.112300,0.069100,2.240000,true,6,32,12,120
world2_normal_600,600,400,600,375,115,6.624300,0.145100,2.375400,true,6,32,12,120
world2_normal_600,600,400,600,375,116,7.873600,0.079200,2.383900,true,6,32,12,120
world2_normal_600,600,400,600,375,117,7.744600,0.070500,2.320400,true,6,32,12,120
world2_normal_600,600,400,600,375,118,7.516600,0.070200,2.219600,true,6,32,12,120
world2_normal_600,600,400,600,375,119,6.598900,0.064700,2.188400,true,6,32,12,120
world2_normal_600,600,400,600,375,120,6.961500,0.090300,3.589100,true,6,32,12,120
world2_normal_600,600,400,600,375,121,6.967800,0.076700,2.445800,true,6,32,12,120
world2_normal_600,600,400,600,375,122,7.101500,0.065100,2.396500,true,6,32,12,120
world2_normal_600,600,400,600,375,123,6.771600,0.091900,2.236800,true,6,32,12,120
world2_normal_600,600,400,600,375,124,6.910700,0.076900,2.519100,true,6,32,12,120
world2_normal_600,600,400,600,375,125,6.991800,0.070000,2.186000,true,6,32,12,120
world2_normal_600,600,400,600,375,126,6.666300,0.063600,2.796900,true,6,32,12,120
world2_normal_600,600,400,600,375,127,6.637900,0.069900,2.195200,true,6,32,12,120
world2_normal_600,600,400,600,375,128,6.759600,0.078000,2.489900,true,6,32,12,120
world2_normal_600,600,400,600,375,129,6.618000,0.075600,2.374300,true,6,32,12,120
world2_normal_600,600,400,600,375,130,6.489200,0.070600,2.407100,true,6,32,12,120
world2_normal_600,600,400,600,375,131,6.587600,0.075700,2.207900,true,6,32,12,120
world2_normal_600,600,400,600,375,132,6.934600,0.093300,2.727600,true,6,32,12,120
world2_normal_600,600,400,600,375,133,6.739600,0.078100,2.386300,true,6,32,12,120
world2_normal_600,600,400,600,375,134,7.961600,0.071100,2.192200,true,6,32,12,120
world2_normal_600,600,400,600,375,135,6.888900,0.088300,2.642500,true,6,32,12,120
world2_normal_600,600,400,600,375,136,6.529300,0.078600,2.401700,true,6,32,12,120
world2_normal_600,600,400,600,375,137,6.680700,0.077000,2.421400,true,6,32,12,120
world2_normal_600,600,400,600,375,138,6.894400,0.065800,2.336600,true,6,32,12,120
world2_normal_600,600,400,600,375,139,7.227100,0.084800,2.397900,true,6,32,12,120
world2_normal_600,600,400,600,375,140,7.269000,0.077300,2.398400,true,6,32,12,120
