case,width,height,draw_width,draw_height,index,simulation_publish_ms,edt_dispatch_ms,edt_paint_ms,published,enemies,player_bullets,enemy_bullets,particles
world2_normal_600,600,400,600,375,6,7.651200,0.102300,2.444000,true,6,32,12,120
world2_normal_600,600,400,600,375,7,7.076100,0.085300,2.206500,true,6,32,12,120
world2_normal_600,600,400,600,375,8,7.472800,0.080600,2.371000,true,6,32,12,120
world2_normal_600,600,400,600,375,9,7.114600,0.079500,2.383800,true,6,32,12,120
world2_normal_600,600,400,600,375,10,7.291200,0.097700,2.322500,true,6,32,12,120
world2_normal_600,600,400,600,375,11,7.693000,0.085400,2.485200,true,6,32,12,120
world2_normal_600,600,400,600,375,12,6.909000,0.099100,2.215800,true,6,32,12,120
world2_normal_600,600,400,600,375,13,7.134700,0.097700,2.679500,true,6,32,12,120
world2_normal_600,600,400,600,375,14,7.651700,0.085100,2.754000,true,6,32,12,120
world2_normal_600,600,400,600,375,15,7.054700,0.083000,2.190400,true,6,32,12,120
world2_normal_600,600,400,600,375,16,7.611600,0.110700,2.346900,true,6,32,12,120
world2_normal_600,600,400,600,375,17,6.902800,0.083800,2.259000,true,6,32,12,120
world2_normal_600,600,400,600,375,18,7.646200,0.091400,2.213300,true,6,32,12,120
world2_normal_600,600,400,600,375,19,7.860200,0.099900,2.426400,true,6,32,12,120
world2_normal_600,600,400,600,375,20,7.147800,0.079600,2.189300,true,6,32,12,120
world2_normal_600,600,400,600,375,21,7.063400,0.137300,2.426400,true,6,32,12,120
world2_normal_600,600,400,600,375,22,7.102900,0.092100,2.467700,true,6,32,12,120
world2_normal_600,600,400,600,375,23,7.320000,0.090200,2.218200,true,6,32,12,120
world2_normal_600,600,400,600,375,24,7.376900,0.094600,2.928300,true,6,32,12,120
world2_normal_600,600,400,600,375,25,7.211300,0.082400,2.477000,true,6,32,12,120
world2_normal_600,600,400,600,375,26,7.662700,0.095700,2.218300,true,6,32,12,120
world2_normal_600,600,400,600,375,27,7.394200,0.077800,2.446800,true,6,32,12,120
world2_normal_600,600,400,600,375,28,7.231100,0.082700,2.331900,true,6,32,12,120
world2_normal_600,600,400,600,375,29,7.351400,0.096400,2.291300,true,6,32,12,120
world2_normal_600,600,400,600,375,30,7.227500,0.088000,2.452000,true,6,32,12,120
world2_normal_600,600,400,600,375,31,7.914900,0.082700,2.335400,true,6,32,12,120
world2_normal_600,600,400,600,375,32,7.305100,0.092200,2.243600,true,6,32,12,120
world2_normal_600,600,400,600,375,33,7.055900,0.080300,2.420200,true,6,32,12,120
world2_normal_600,600,400,600,375,34,7.443600,0.106900,2.202900,true,6,32,12,120
world2_normal_600,600,400,600,375,35,9.087800,0.106800,2.436700,true,6,32,12,120
world2_normal_600,600,400,600,375,36,8.034400,0.082600,2.522500,true,6,32,12,120
world2_normal_600,600,400,600,375,37,7.349900,0.076500,2.239800,true,6,32,12,120
world2_normal_600,600,400,600,375,38,7.822700,0.083600,2.258500,true,6,32,13,120
world2_normal_600,600,400,600,375,39,7.375200,0.090000,2.348100,true,6,32,12,120
world2_normal_600,600,400,600,375,40,7.707400,0.090500,2.491000,true,6,32,12,120
world2_normal_600,600,400,600,375,41,7.461300,0.092300,2.517100,true,6,32,12,120
world2_normal_600,600,400,600,375,42,7.226700,0.084400,2.544600,true,6,32,13,120
world2_normal_600,600,400,600,375,43,6.976200,0.099600,2.368600,true,6,32,12,120
world2_normal_600,600,400,600,375,44,7.282300,0.112500,2.442300,true,6,32,12,120
world2_normal_600,600,400,600,375,45,7.538400,0.088200,2.381900,true,6,32,12,120
world2_normal_600,600,400,600,375,46,7.598400,0.096900,2.490200,true,6,32,12,120
world2_normal_600,600,400,600,375,47,7.585700,0.113200,2.555600,true,6,32,12,120
world2_normal_600,600,400,600,375,48,7.307200,0.092600,2.541100,true,6,32,12,120
world2_normal_600,600,400,600,375,49,6.940200,0.083600,2.429500,true,6,32,12,120
world2_normal_600,600,400,600,375,50,7.414000,0.082700,2.433600,true,6,32,12,120
world2_normal_600,600,400,600,375,51,7.399500,0.090500,3.595300,true,6,32,12,120
world2_normal_600,600,400,600,375,52,7.561500,0.084200,2.339800,true,6,32,12,120
world2_normal_600,600,400,600,375,53,7.791400,0.119600,2.657900,true,6,32,12,120
world2_normal_600,600,400,600,375,54,7.659400,0.087200,2.438500,true,6,32,12,120
world2_normal_600,600,400,600,375,55,7.243900,0.085700,2.254200,true,6,32,12,120
world2_normal_600,600,400,600,375,56,7.709000,0.104700,2.239500,true,6,32,12,120
world2_normal_600,600,400,600,375,57,7.834400,0.111400,2.553300,true,6,32,12,120
world2_normal_600,600,400,600,375,58,7.264900,0.084000,2.385500,true,6,32,12,120
world2_normal_600,600,400,600,375,59,7.517900,0.101700,2.246300,true,6,32,12,120
world2_normal_600,600,400,600,375,60,8.048400,0.130700,2.692000,true,6,32,12,120
world2_normal_600,600,400,600,375,61,7.155900,0.133100,2.542500,true,6,32,12,120
world2_normal_600,600,400,600,375,62,7.830900,0.133200,2.275300,true,6,32,12,120
world2_normal_600,600,400,600,375,63,7.546100,0.121800,3.848000,true,6,32,12,120
world2_normal_600,600,400,600,375,64,7.491400,0.085600,2.470000,true,6,32,12,120
world2_normal_600,600,400,600,375,65,7.530400,0.059700,2.235300,true,6,32,12,120
world2_normal_600,600,400,600,375,66,7.952300,0.073000,2.246900,true,6,32,12,120
world2_normal_600,600,400,600,375,67,7.125800,0.076800,2.528200,true,6,32,12,120
world2_normal_600,600,400,600,375,68,7.250100,0.072800,2.434400,true,6,32,12,120
world2_normal_600,600,400,600,375,69,7.455900,0.104900,2.387700,true,6,32,12,120
world2_normal_600,600,400,600,375,70,7.488600,0.084400,2.876000,true,6,32,13,120
world2_normal_600,600,400,600,375,71,7.340500,0.088600,2.517100,true,6,32,12,120
world2_normal_600,600,400,600,375,72,7.304700,0.088700,2.485600,true,6,32,12,120
world2_normal_600,600,400,600,375,73,7.522600,0.070800,2.424400,true,6,32,12,120
world2_normal_600,600,400,600,375,74,7.540600,0.079000,2.239600,true,6,32,12,120
world2_normal_600,600,400,600,375,75,7.077900,0.073200,2.595100,true,6,32,12,120
world2_normal_600,600,400,600,375,76,7.004600,0.079200,2.385000,true,6,32,12,120
world2_normal_600,600,400,600,375,77,6.911900,0.073000,2.248100,true,6,32,12,120
world2_normal_600,600,400,600,375,78,6.815900,0.076600,2.692900,true,6,32,12,120
world2_normal_600,600,400,600,375,79,7.032000,0.069800,2.399300,true,6,32,12,120
world2_normal_600,600,400,600,375,80,7.035200,0.068600,2.412200,true,6,32,12,120
world2_normal_600,600,400,600,375,81,6.968700,0.068000,2.682200,true,6,32,12,120
world2_normal_600,600,400,600,375,82,7.128600,0.075000,2.231000,true,6,32,12,120
world2_normal_600,600,400,600,375,83,7.759700,0.074400,2.721900,true,6,32,12,120
world2_normal_600,600,400,600,375,84,7.672400,0.060900,2.167800,true,6,32,12,120
world2_normal_600,600,400,600,375,85,7.324800,0.078900,2.234200,true,6,32,12,120
world2_normal_600,600,400,600,375,86,7.233700,0.072300,2.738100,true,6,32,12,120
world2_normal_600,600,400,600,375,87,8.361500,0.078300,2.499600,true,6,32,12,120
world2_normal_600,600,400,600,375,88,7.107400,0.076700,2.220300,true,6,32,12,120
world2_normal_600,600,400,600,375,89,7.404700,0.087400,2.585900,true,6,32,12,120
world2_normal_600,600,400,600,375,90,7.411200,0.082500,2.394600,true,6,32,12,120
world2_normal_600,600,400,600,375,91,9.801900,0.081100,2.284700,true,6,32,12,120
world2_normal_600,600,400,600,375,92,7.512700,0.114300,2.441600,true,6,32,12,120
world2_normal_600,600,400,600,375,93,10.082900,0.112000,2.262200,true,6,32,12,120
world2_normal_600,600,400,600,375,94,7.282000,0.077600,3.398300,true,6,32,12,120
world2_normal_600,600,400,600,375,95,8.662400,0.077000,2.444700,true,6,32,12,120
world2_normal_600,600,400,600,375,96,7.968700,0.071000,2.518000,true,6,32,12,120
world2_normal_600,600,400,600,375,97,7.419100,0.074500,2.289800,true,6,32,12,120
world2_normal_600,600,400,600,375,98,7.483100,0.070900,2.331800,true,6,32,12,120
world2_normal_600,600,400,600,375,99,6.899900,0.078400,2.445500,true,6,32,12,120
world2_normal_600,600,400,600,375,100,7.069000,0.076200,2.343400,true,6,32,12,120
world2_normal_600,600,400,600,375,101,7.095000,0.074600,2.417800,true,6,32,12,120
world2_normal_600,600,400,600,375,102,8.009700,0.071700,2.217400,true,6,32,12,120
world2_normal_600,600,400,600,375,103,7.154000,0.069900,2.415100,true,6,32,12,120
world2_normal_600,600,400,600,375,104,7.005500,0.073900,2.501500,true,6,32,12,120
world2_normal_600,600,400,600,375,105,7.462900,0.091500,2.207800,true,6,32,12,120
world2_normal_600,600,400,600,375,106,7.649300,0.067500,2.519500,true,6,32,12,120
world2_normal_600,600,400,600,375,107,7.107500,0.069800,2.479200,true,6,32,12,120
world2_normal_600,600,400,600,375,108,7.566100,0.075400,2.333300,true,6,32,12,120
world2_normal_600,600,400,600,375,109,7.106300,0.070800,2.428300,true,6,32,12,120
world2_normal_600,600,400,600,375,110,7.147700,0.069500,2.396600,true,6,32,12,120
world2_normal_600,600,400,600,375,111,7.358600,0.078700,2.508500,true,6,32,12,120
world2_normal_600,600,400,600,375,112,7.997400,0.077500,2.359300,true,6,32,12,120
world2_normal_600,600,400,600,375,113,7.188800,0.132200,2.414700,true,6,32,12,120
world2_normal_600,600,400,600,375,114,7.880000,0.078200,2.365200,true,6,32,12,120
world2_normal_600,600,400,600,375,115,8.277600,0.080500,2.491600,true,6,32,12,120
world2_normal_600,600,400,600,375,116,9.044700,0.110000,2.302200,true,6,32,12,120
world2_normal_600,600,400,600,375,117,7.308800,0.087900,2.211200,true,6,32,12,120
world2_normal_600,600,400,600,375,118,7.460800,0.109000,2.790300,true,6,32,12,120
world2_normal_600,600,400,600,375,119,7.110500,0.071900,2.319700,true,6,32,12,120
world2_normal_600,600,400,600,375,120,7.543000,0.077200,2.251300,true,6,32,12,120
world2_normal_600,600,400,600,375,121,7.969200,0.074500,2.466200,true,6,32,12,120
world2_normal_600,600,400,600,375,122,7.826100,0.079900,2.666200,true,6,32,12,120
world2_normal_600,600,400,600,375,123,9.446300,0.096500,2.267300,true,6,32,12,120
world2_normal_600,600,400,600,375,124,7.359200,0.083100,2.986500,true,6,32,12,120
world2_normal_600,600,400,600,375,125,7.875600,0.091600,2.949800,true,6,32,12,120
world2_normal_600,600,400,600,375,126,10.102300,0.117700,2.299400,true,6,32,12,120
world2_normal_600,600,400,600,375,127,8.300500,0.092200,2.291400,true,6,32,12,120
world2_normal_600,600,400,600,375,128,10.169100,0.119300,2.590500,true,6,32,12,120
world2_normal_600,600,400,600,375,129,8.397400,0.102200,3.287800,true,6,32,12,120
world2_normal_600,600,400,600,375,130,7.766600,0.078500,2.713300,true,6,32,12,120
world2_normal_600,600,400,600,375,131,7.917800,0.079600,2.605400,true,6,32,12,120
world2_normal_600,600,400,600,375,132,8.081100,0.073400,2.269600,true,6,32,12,120
world2_normal_600,600,400,600,375,133,7.718100,0.088000,2.270900,true,6,32,12,120
world2_normal_600,600,400,600,375,134,7.629800,0.071900,2.710700,true,6,32,12,120
world2_normal_600,600,400,600,375,135,7.392400,0.078100,2.342000,true,6,32,12,120
world2_normal_600,600,400,600,375,136,7.601000,0.109900,2.307700,true,6,32,12,120
world2_normal_600,600,400,600,375,137,7.453200,0.067900,2.366300,true,6,32,12,120
world2_normal_600,600,400,600,375,138,6.998600,0.076500,2.430300,true,6,32,12,120
world2_normal_600,600,400,600,375,139,7.370000,0.111900,2.742500,true,6,32,12,120
world2_normal_600,600,400,600,375,140,7.247600,0.078000,2.567300,true,6,32,12,120
