tick,state,x,y,vy,hp,lives,bombs,bossX,bossY,bossHp,stage,action,warning,exposure,heat,hostiles,bullets,parts,target,reason
645,BOSS_FIGHT,10274.0,450.0,0.0,64,3,3,10217.0,260.0,5820,1,SPORE_FAN,80,0,0,0,0,left-organ:0:10217:383:64:87|right-organ:285:10423:383:64:87|core:5820:10305:304:94:128,right-organ,aim:right-organ
720,BOSS_FIGHT,10274.0,450.0,0.0,64,3,3,10217.0,260.0,5784,1,SPORE_FAN,9,0,0,0,0,left-organ:0:10217:383:64:87|right-organ:185:10423:383:64:87|core:5784:10305:304:94:128,right-organ,aim:right-organ
731,BOSS_FIGHT,10256.0,450.0,0.0,46,3,3,10217.0,260.0,5767,1,SPORE_FAN,0,0,0,0,8,left-organ:0:10217:383:64:87|right-organ:135:10423:383:64:87|core:5767:10305:304:94:128,right-organ,damage:aim:right-organ
732,BOSS_FIGHT,10261.0,450.0,0.0,46,3,3,10217.0,260.0,5767,1,READY,0,0,0,0,8,left-organ:0:10217:383:64:87|right-organ:135:10423:383:64:87|core:5767:10305:304:94:128,right-organ,aim:right-organ
796,BOSS_FIGHT,10258.0,450.0,0.0,28,3,3,10217.0,260.0,5716,1,READY,0,0,0,0,6,left-organ:0:10217:383:64:87|right-organ:110:10423:383:64:87|core:5716:10305:304:94:128,right-organ,damage:aim:right-organ
798,BOSS_FIGHT,10268.0,450.0,0.0,28,3,3,10217.0,260.0,5716,1,SPORE_FAN,80,0,0,0,6,left-organ:0:10217:383:64:87|right-organ:110:10423:383:64:87|core:5716:10305:304:94:128,right-organ,aim:right-organ
840,BOSS_FIGHT,10273.0,450.0,0.0,28,3,3,10217.0,260.0,5691,1,SPORE_FAN,40,0,0,0,0,left-organ:0:10217:383:64:87|right-organ:35:10423:383:64:87|core:5691:10305:304:94:128,right-organ,aim:right-organ
878,BOSS_FIGHT,10273.0,450.0,0.0,28,3,3,10217.0,260.0,5673,1,EXPOSED,0,260,0,0,0,left-organ:0:10217:383:64:87|right-organ:0:10423:383:64:87|core:5673:10305:304:94:128,right-organ,aim:right-organ
960,BOSS_FIGHT,10188.0,360.0,0.0,28,3,3,10217.0,260.0,5406,1,EXPOSED,0,189,0,0,0,left-organ:0:10217:383:64:87|right-organ:0:10423:383:64:87|core:5406:10305:304:94:128,core,aim:core
1080,BOSS_FIGHT,10188.0,360.0,0.0,28,3,3,10217.0,260.0,5004,1,EXPOSED,0,81,0,0,0,left-organ:0:10217:383:64:87|right-organ:0:10423:383:64:87|core:5004:10305:304:94:128,core,aim:core
1169,BOSS_FIGHT,10183.0,360.0,0.0,28,3,3,10217.0,260.0,4626,1,REBUILD,0,0,0,0,0,left-organ:0:10217:383:64:87|right-organ:0:10423:383:64:87|core:4626:10305:304:94:128,core,aim:core
1200,BOSS_FIGHT,10183.0,360.0,0.0,28,3,3,10217.0,260.0,4592,1,REBUILD,0,0,0,0,0,left-organ:0:10217:383:64:87|right-organ:0:10423:383:64:87|core:4592:10305:304:94:128,core,aim:core
1288,BOSS_FIGHT,10183.0,360.0,0.0,28,3,3,10217.0,260.0,4520,1,READY,0,0,0,0,0,left-organ:610:10217:383:64:87|right-organ:610:10423:383:64:87|core:4520:10305:304:94:128,core,aim:core
1320,BOSS_FIGHT,10078.0,360.0,0.0,28,3,3,10217.0,260.0,4510,1,READY,0,0,0,0,0,left-organ:610:10217:383:64:87|right-organ:610:10423:383:64:87|core:4510:10305:304:94:128,left-organ,aim:left-organ
1330,BOSS_FIGHT,10078.0,360.0,0.0,28,3,3,10217.0,260.0,4510,1,HATCH,95,0,0,0,0,left-organ:610:10217:383:64:87|right-organ:610:10423:383:64:87|core:4510:10305:304:94:128,left-organ,aim:left-organ
1426,BOSS_FIGHT,10078.0,360.0,0.0,28,3,3,10217.0,260.0,4499,1,READY,0,0,0,2,0,left-organ:600:10217:383:64:87|right-organ:610:10423:383:64:87|core:4499:10305:304:94:128,enemy:LURKER,aim:enemy:LURKER
1440,BOSS_FIGHT,10073.0,387.0,5.4,28,3,3,10217.0,260.0,4496,1,READY,0,0,0,2,0,left-organ:590:10217:383:64:87|right-organ:610:10423:383:64:87|core:4496:10305:304:94:128,enemy:LURKER,aim:enemy:LURKER
1489,BOSS_FIGHT,10073.0,450.0,0.0,28,3,3,10217.0,260.0,4479,1,RIGHT_TENDRIL,82,0,0,2,0,left-organ:530:10217:383:64:87|right-organ:610:10423:383:64:87|core:4479:10305:304:94:128,enemy:LURKER,aim:enemy:LURKER
1560,BOSS_FIGHT,9923.0,450.0,0.0,28,3,3,10217.0,260.0,4469,1,RIGHT_TENDRIL,12,0,0,2,0,left-organ:495:10217:383:64:87|right-organ:610:10423:383:64:87|core:4469:10305:304:94:128,enemy:LURKER,aim:enemy:LURKER
1590,BOSS_FIGHT,9923.0,450.0,0.0,28,3,3,10217.0,260.0,4466,1,READY,0,0,0,2,0,left-organ:485:10217:383:64:87|right-organ:610:10423:383:64:87|core:4466:10305:304:94:128,enemy:LURKER,aim:enemy:LURKER
1651,BOSS_FIGHT,9828.0,450.0,0.0,28,3,3,10217.0,260.0,4463,1,SPORE_FAN,80,0,0,2,0,left-organ:475:10217:383:64:87|right-organ:610:10423:383:64:87|core:4463:10305:304:94:128,enemy:LURKER,aim:enemy:LURKER
1680,BOSS_FIGHT,9823.0,450.0,0.0,28,3,3,10217.0,260.0,4460,1,SPORE_FAN,51,0,0,2,0,left-organ:465:10217:383:64:87|right-organ:610:10423:383:64:87|core:4460:10305:304:94:128,enemy:LURKER,aim:enemy:LURKER
1736,BOSS_FIGHT,9738.0,293.8,-7.0,28,3,3,10217.0,260.0,4460,1,READY,0,0,0,1,8,left-organ:465:10217:383:64:87|right-organ:610:10423:383:64:87|core:4460:10305:304:94:128,enemy:LURKER,aim:enemy:LURKER
1797,BOSS_FIGHT,9673.0,450.0,0.0,28,3,3,10217.0,260.0,4457,1,LEFT_TENDRIL,82,0,0,1,8,left-organ:455:10217:383:64:87|right-organ:610:10423:383:64:87|core:4457:10305:304:94:128,enemy:LURKER,aim:enemy:LURKER
1800,BOSS_FIGHT,9688.0,450.0,0.0,28,3,3,10217.0,260.0,4457,1,LEFT_TENDRIL,79,0,0,1,8,left-organ:455:10217:383:64:87|right-organ:610:10423:383:64:87|core:4457:10305:304:94:128,enemy:LURKER,evade:LEFT_TENDRIL
1906,BOSS_FIGHT,10068.0,450.0,0.0,28,3,3,10217.0,260.0,4416,1,READY,0,0,0,0,4,left-organ:320:10217:383:64:87|right-organ:610:10423:383:64:87|core:4416:10305:304:94:128,left-organ,aim:left-organ
1920,BOSS_FIGHT,10068.0,450.0,0.0,28,3,3,10217.0,260.0,4406,1,READY,0,0,0,0,3,left-organ:285:10217:383:64:87|right-organ:610:10423:383:64:87|core:4406:10305:304:94:128,left-organ,aim:left-organ
1971,BOSS_FIGHT,10068.0,450.0,0.0,28,3,3,10217.0,260.0,4382,1,HATCH,95,0,0,0,0,left-organ:200:10217:383:64:87|right-organ:610:10423:383:64:87|core:4382:10305:304:94:128,left-organ,aim:left-organ
2040,BOSS_FIGHT,10068.0,450.0,0.0,28,3,3,10217.0,260.0,4348,1,HATCH,29,0,0,0,0,left-organ:80:10217:383:64:87|right-organ:610:10423:383:64:87|core:4348:10305:304:94:128,left-organ,aim:left-organ
2073,BOSS_FIGHT,10073.0,450.0,0.0,28,3,3,10217.0,260.0,4332,1,READY,0,0,0,2,0,left-organ:20:10217:383:64:87|right-organ:610:10423:383:64:87|core:4332:10305:304:94:128,enemy:LURKER,aim:enemy:LURKER
2138,BOSS_FIGHT,10073.0,450.0,0.0,28,3,3,10217.0,260.0,4315,1,RIGHT_TENDRIL,82,0,0,2,0,left-organ:0:10217:383:64:87|right-organ:610:10423:383:64:87|core:4315:10305:304:94:128,enemy:LURKER,aim:enemy:LURKER
2160,BOSS_FIGHT,10003.0,404.0,-10.6,28,3,3,10217.0,260.0,4311,1,RIGHT_TENDRIL,60,0,0,2,0,left-organ:0:10217:383:64:87|right-organ:610:10423:383:64:87|core:4311:10305:304:94:128,enemy:LURKER,evade:RIGHT_TENDRIL
2243,BOSS_FIGHT,9923.0,334.0,4.4,28,3,3,10217.0,260.0,4293,1,READY,0,0,0,1,0,left-organ:0:10217:383:64:87|right-organ:610:10423:383:64:87|core:4293:10305:304:94:128,enemy:LURKER,aim:enemy:LURKER
2280,BOSS_FIGHT,10048.0,450.0,0.0,28,3,3,10217.0,260.0,4289,1,READY,0,0,0,0,0,left-organ:0:10217:383:64:87|right-organ:610:10423:383:64:87|core:4289:10305:304:94:128,right-organ,aim:right-organ
2310,BOSS_FIGHT,10188.0,450.0,0.0,28,3,3,10217.0,260.0,4271,1,SPORE_FAN,80,0,0,0,0,left-organ:0:10217:383:64:87|right-organ:560:10423:383:64:87|core:4271:10305:304:94:128,right-organ,aim:right-organ
2396,BOSS_FIGHT,10255.0,450.0,0.0,10,3,3,10217.0,260.0,4222,1,SPORE_FAN,0,0,0,0,8,left-organ:0:10217:383:64:87|right-organ:410:10423:383:64:87|core:4222:10305:304:94:128,right-organ,damage:aim:right-organ
2397,BOSS_FIGHT,10260.0,450.0,0.0,10,3,3,10217.0,260.0,4222,1,READY,0,0,0,0,8,left-organ:0:10217:383:64:87|right-organ:410:10423:383:64:87|core:4222:10305:304:94:128,right-organ,aim:right-organ
2400,BOSS_FIGHT,10275.0,450.0,0.0,10,3,3,10217.0,260.0,4222,1,READY,0,0,0,0,8,left-organ:0:10217:383:64:87|right-organ:410:10423:383:64:87|core:4222:10305:304:94:128,right-organ,aim:right-organ
2405,BOSS_FIGHT,10275.0,450.0,-13.0,10,3,2,10217.0,260.0,3922,2,RECONFIGURE,0,0,0,0,0,left-organ:0:10217:383:64:87|right-organ:310:10423:383:64:87|core:3922:10305:304:94:128,right-organ,aim:right-organ
2501,BOSS_FIGHT,10275.0,450.0,0.0,25,3,2,10217.0,260.0,3853,2,READY,0,0,0,0,0,left-organ:0:10217:383:64:87|right-organ:210:10423:383:64:87|core:3853:10305:304:94:128,right-organ,aim:right-organ
2520,BOSS_FIGHT,10275.0,450.0,0.0,25,3,2,10217.0,260.0,3840,2,READY,0,0,0,0,0,left-organ:0:10217:383:64:87|right-organ:160:10423:383:64:87|core:3840:10305:304:94:128,right-organ,aim:right-organ
2529,BOSS_FIGHT,10275.0,450.0,0.0,25,3,2,10217.0,260.0,3827,2,SPORE_FAN,80,0,0,0,0,left-organ:0:10217:383:64:87|right-organ:110:10423:383:64:87|core:3827:10305:304:94:128,right-organ,aim:right-organ
2585,BOSS_FIGHT,10275.0,450.0,0.0,25,3,2,10217.0,260.0,3786,2,EXPOSED,0,260,0,0,0,left-organ:0:10217:383:64:87|right-organ:0:10423:383:64:87|core:3786:10305:304:94:128,right-organ,aim:right-organ
2640,BOSS_FIGHT,10185.0,360.0,0.0,25,3,2,10217.0,260.0,3708,2,EXPOSED,0,212,0,0,0,left-organ:0:10217:383:64:87|right-organ:0:10423:383:64:87|core:3708:10305:304:94:128,core,aim:core
2760,BOSS_FIGHT,10185.0,360.0,0.0,25,3,2,10217.0,260.0,3086,2,EXPOSED,0,104,0,0,0,left-organ:0:10217:383:64:87|right-organ:0:10423:383:64:87|core:3086:10305:304:94:128,core,aim:core
2876,BOSS_FIGHT,10185.0,360.0,0.0,25,3,2,10217.0,260.0,2629,2,REBUILD,0,0,0,0,0,left-organ:0:10217:383:64:87|right-organ:0:10423:383:64:87|core:2629:10305:304:94:128,core,aim:core
2880,BOSS_FIGHT,10185.0,360.0,0.0,25,3,2,10217.0,260.0,2629,2,REBUILD,0,0,0,0,0,left-organ:0:10217:383:64:87|right-organ:0:10423:383:64:87|core:2629:10305:304:94:128,core,aim:core
2994,BOSS_FIGHT,10185.0,360.0,0.0,25,3,2,10217.0,260.0,2537,2,READY,0,0,0,0,0,left-organ:610:10217:383:64:87|right-organ:610:10423:383:64:87|core:2537:10305:304:94:128,core,aim:core
3000,BOSS_FIGHT,10160.0,360.0,0.0,25,3,2,10217.0,260.0,2527,2,READY,0,0,0,0,0,left-organ:610:10217:383:64:87|right-organ:610:10423:383:64:87|core:2527:10305:304:94:128,left-organ,aim:left-organ
3036,BOSS_FIGHT,10080.0,360.0,0.0,25,3,2,10217.0,260.0,2523,2,HATCH,95,0,0,0,0,left-organ:610:10217:383:64:87|right-organ:610:10423:383:64:87|core:2523:10305:304:94:128,left-organ,aim:left-organ
3120,BOSS_FIGHT,10080.0,360.0,0.0,25,3,2,10217.0,260.0,2513,2,HATCH,11,0,0,0,0,left-organ:590:10217:383:64:87|right-organ:610:10423:383:64:87|core:2513:10305:304:94:128,left-organ,aim:left-organ
3132,BOSS_FIGHT,10080.0,360.0,0.0,25,3,2,10217.0,260.0,2513,2,READY,0,0,0,2,0,left-organ:590:10217:383:64:87|right-organ:610:10423:383:64:87|core:2513:10305:304:94:128,enemy:LURKER,aim:enemy:LURKER
3158,BOSS_FIGHT,10070.0,450.0,0.0,25,3,2,10217.0,260.0,2513,2,RIGHT_TENDRIL,82,0,0,2,0,left-organ:590:10217:383:64:87|right-organ:610:10423:383:64:87|core:2513:10305:304:94:128,enemy:LURKER,aim:enemy:LURKER
3240,BOSS_FIGHT,9985.0,329.6,3.8,25,3,2,10217.0,260.0,2499,2,RIGHT_TENDRIL,1,0,0,2,0,left-organ:555:10217:383:64:87|right-organ:610:10423:383:64:87|core:2499:10305:304:94:128,enemy:LURKER,evade:RIGHT_TENDRIL
3259,BOSS_FIGHT,9985.0,414.6,-11.2,25,3,2,10217.0,260.0,2499,2,READY,0,0,0,2,0,left-organ:555:10217:383:64:87|right-organ:610:10423:383:64:87|core:2499:10305:304:94:128,enemy:LURKER,evade:RIGHT_TENDRIL
3313,BOSS_FIGHT,9855.0,314.6,-4.6,25,3,2,10217.0,260.0,2483,2,SPORE_FAN,80,0,0,2,0,left-organ:495:10217:383:64:87|right-organ:610:10423:383:64:87|core:2483:10305:304:94:128,enemy:LURKER,aim:enemy:LURKER
3360,BOSS_FIGHT,9810.0,450.0,0.0,25,3,2,10217.0,260.0,2476,2,SPORE_FAN,33,0,0,2,0,left-organ:485:10217:383:64:87|right-organ:610:10423:383:64:87|core:2476:10305:304:94:128,enemy:LURKER,aim:enemy:LURKER
3398,BOSS_FIGHT,9780.0,450.0,0.0,25,3,2,10217.0,260.0,2476,2,READY,0,0,0,1,10,left-organ:485:10217:383:64:87|right-organ:610:10423:383:64:87|core:2476:10305:304:94:128,enemy:LURKER,aim:enemy:LURKER
3424,BOSS_FIGHT,9770.0,450.0,0.0,25,3,2,10217.0,260.0,2476,2,LEFT_TENDRIL,82,0,0,1,10,left-organ:485:10217:383:64:87|right-organ:610:10423:383:64:87|core:2476:10305:304:94:128,enemy:LURKER,aim:enemy:LURKER
3480,BOSS_FIGHT,9640.0,329.6,3.8,25,3,2,10217.0,260.0,2463,2,LEFT_TENDRIL,26,0,0,1,9,left-organ:435:10217:383:64:87|right-organ:610:10423:383:64:87|core:2463:10305:304:94:128,enemy:LURKER,aim:enemy:LURKER
3532,BOSS_FIGHT,9710.0,346.6,-6.4,25,3,1,10217.0,260.0,2163,2,READY,0,0,0,0,0,left-organ:335:10217:383:64:87|right-organ:510:10423:383:64:87|core:2163:10305:304:94:128,left-organ,aim:left-organ
3585,BOSS_FIGHT,9970.0,450.0,0.0,25,3,1,10217.0,260.0,2127,2,HATCH,95,0,0,0,0,left-organ:303:10217:383:64:87|right-organ:510:10423:383:64:87|core:2127:10305:304:94:128,left-organ,aim:left-organ
3600,BOSS_FIGHT,10040.0,450.0,0.0,25,3,1,10217.0,260.0,2105,2,HATCH,81,0,0,0,0,left-organ:237:10217:383:64:87|right-organ:510:10423:383:64:87|core:2105:10305:304:94:128,left-organ,aim:left-organ
3656,BOSS_FIGHT,10070.0,450.0,0.0,25,3,1,10217.0,260.0,2036,2,READY,0,0,0,0,0,left-organ:0:10217:383:64:87|right-organ:510:10423:383:64:87|core:2036:10305:304:94:128,left-organ,aim:left-organ
3687,BOSS_FIGHT,10200.0,450.0,0.0,25,3,1,10217.0,260.0,2026,2,RIGHT_TENDRIL,82,0,0,0,0,left-organ:0:10217:383:64:87|right-organ:488:10423:383:64:87|core:2026:10305:304:94:128,right-organ,aim:right-organ
3720,BOSS_FIGHT,10275.0,450.0,0.0,25,3,1,10217.0,260.0,1951,2,RIGHT_TENDRIL,50,0,0,0,0,left-organ:0:10217:383:64:87|right-organ:290:10423:383:64:87|core:1951:10305:304:94:128,right-organ,aim:right-organ
3773,BOSS_FIGHT,10257.0,450.0,0.0,7,3,1,10217.0,260.0,1873,2,RIGHT_TENDRIL,0,0,0,0,0,left-organ:0:10217:383:64:87|right-organ:26:10423:383:64:87|core:1873:10305:304:94:128,right-organ,damage:aim:right-organ
3791,BOSS_FIGHT,10277.0,450.0,0.0,7,3,1,10217.0,260.0,1873,2,READY,0,0,0,0,0,left-organ:0:10217:383:64:87|right-organ:26:10423:383:64:87|core:1873:10305:304:94:128,right-organ,aim:right-organ
3795,BOSS_FIGHT,10277.0,450.0,0.0,7,3,1,10217.0,260.0,1861,2,EXPOSED,0,260,0,0,0,left-organ:0:10217:383:64:87|right-organ:0:10423:383:64:87|core:1861:10305:304:94:128,right-organ,aim:right-organ
3840,BOSS_FIGHT,10187.0,360.0,0.0,7,3,1,10217.0,260.0,1839,2,EXPOSED,0,220,0,0,0,left-organ:0:10217:383:64:87|right-organ:0:10423:383:64:87|core:1839:10305:304:94:128,core,aim:core
3857,BOSS_FIGHT,10187.0,360.0,0.0,7,3,1,10217.0,260.0,1817,3,RECONFIGURE,0,0,0,0,0,left-organ:0:10217:383:64:87|right-organ:0:10423:383:64:87|core:1817:10305:344:94:132,core,aim:core
3947,BOSS_FIGHT,10187.0,360.0,0.0,7,3,1,10217.0,260.0,1773,3,READY,0,0,0,0,0,left-organ:0:10217:383:64:87|right-organ:0:10423:383:64:87|core:1773:10305:344:94:132,core,aim:core
3960,BOSS_FIGHT,10182.0,360.0,0.0,7,3,1,10217.0,260.0,1773,3,READY,0,0,0,0,0,left-organ:0:10217:383:64:87|right-organ:0:10423:383:64:87|core:1773:10305:344:94:132,core,aim:core
3988,BOSS_FIGHT,10182.0,360.0,0.0,7,3,1,10217.0,260.0,1751,3,HEART_CRAWL,90,0,0,0,0,left-organ:0:10217:383:64:87|right-organ:0:10423:383:64:87|core:1751:10305:344:94:132,core,aim:core
4080,BOSS_FIGHT,9982.0,450.0,0.0,7,3,1,10217.0,260.0,1485,3,HEART_CRAWL,2,0,0,0,0,left-organ:0:10217:383:64:87|right-organ:0:10423:383:64:87|core:1485:10305:344:94:132,core,evade:HEART_CRAWL
4129,BOSS_FIGHT,9937.0,450.0,0.0,7,3,1,9957.0,260.0,1163,3,READY,0,0,0,0,0,left-organ:0:9957:383:64:87|right-organ:0:10163:383:64:87|core:1163:10045:344:94:132,core,aim:core
4153,BOSS_FIGHT,9927.0,450.0,0.0,7,3,1,9957.0,260.0,1163,3,SPORE_FAN,80,0,0,0,0,left-organ:0:9957:383:64:87|right-organ:0:10163:383:64:87|core:1163:10045:344:94:132,core,aim:core
4200,BOSS_FIGHT,9922.0,450.0,0.0,7,3,1,9957.0,260.0,1119,3,SPORE_FAN,33,0,0,0,0,left-organ:0:9957:383:64:87|right-organ:0:10163:383:64:87|core:1119:10045:344:94:132,core,aim:core
4234,BOSS_FIGHT,9922.0,450.0,0.0,7,3,1,9957.0,260.0,1097,3,READY,0,0,0,0,12,left-organ:0:9957:383:64:87|right-organ:0:10163:383:64:87|core:1097:10045:344:94:132,core,aim:core
4280,BOSS_FIGHT,9922.0,329.6,3.8,7,3,0,9957.0,260.0,775,3,SPORE_FAN,80,0,0,0,0,left-organ:0:9957:383:64:87|right-organ:0:10163:383:64:87|core:775:10045:344:94:132,core,aim:core
4320,BOSS_FIGHT,9922.0,450.0,0.0,7,3,0,9957.0,260.0,753,3,SPORE_FAN,40,0,0,0,0,left-organ:0:9957:383:64:87|right-organ:0:10163:383:64:87|core:753:10045:344:94:132,core,aim:core
4361,BOSS_FIGHT,9927.0,450.0,0.0,7,3,0,9957.0,260.0,731,3,READY,0,0,0,0,12,left-organ:0:9957:383:64:87|right-organ:0:10163:383:64:87|core:731:10045:344:94:132,core,aim:core
4385,BOSS_FIGHT,9847.0,450.0,0.0,7,3,0,9957.0,260.0,709,3,SPORE_FAN,80,0,0,0,12,left-organ:0:9957:383:64:87|right-organ:0:10163:383:64:87|core:709:10045:344:94:132,core,aim:core
4440,BOSS_FIGHT,9912.0,450.0,0.0,7,3,0,9957.0,260.0,520,3,SPORE_FAN,29,0,0,0,9,left-organ:0:9957:383:64:87|right-organ:0:10163:383:64:87|core:520:10045:344:94:132,core,aim:core
4474,BOSS_FIGHT,9912.0,450.0,0.0,7,3,0,9957.0,260.0,331,3,READY,0,0,0,0,18,left-organ:0:9957:383:64:87|right-organ:0:10163:383:64:87|core:331:10045:344:94:132,core,aim:core
4520,BOSS_FIGHT,9927.0,450.0,0.0,7,3,0,9957.0,260.0,253,3,HEART_CRAWL,90,0,0,0,8,left-organ:0:9957:383:64:87|right-organ:0:10163:383:64:87|core:253:10045:344:94:132,core,aim:core
4560,BOSS_FIGHT,9747.0,450.0,0.0,7,3,0,9957.0,260.0,231,3,HEART_CRAWL,50,0,0,0,4,left-organ:0:9957:383:64:87|right-organ:0:10163:383:64:87|core:231:10045:344:94:132,core,evade:HEART_CRAWL
4647,BOSS_FIGHT,9702.0,450.0,0.0,7,3,0,9727.0,260.0,165,3,READY,0,0,0,0,0,left-organ:0:9727:383:64:87|right-organ:0:9933:383:64:87|core:165:9815:344:94:132,core,aim:core
4673,BOSS_FIGHT,9692.0,450.0,0.0,7,3,0,9727.0,260.0,32,3,SPORE_FAN,80,0,0,0,0,left-organ:0:9727:383:64:87|right-organ:0:9933:383:64:87|core:32:9815:344:94:132,core,aim:core
4677,BOSS_FIGHT,9697.0,450.0,0.0,7,3,0,9727.0,260.0,0,3,SPORE_FAN,77,0,0,0,0,,core,END:BOSS_DEFEATED
